indicators,values
ICMean,-0.044718093941597224
IR,-0.39486187657959143
SignRatio,0.7129954841946814
PosSignRatio,0.20471650777722028
NegSignRatio,0.5082789764174611
ConSignRatio,0.43577521324636226
RevSignRatio,0.5642247867536377
