indicators,values
mean,0.49243847557228254
median,0.49077380952381083
mode,1.0
std,0.12837866890931612
skew,0.17645685722321094
kurt,0.7799351303154061
count,9254231.0
min,0.0
P05,0.2895833333333317
P25,0.4065476190476203
P75,0.5757575757575754
P95,0.6971450617283955
max,1.0
TR,0.22407501336062474
