indicators,values
mean,687.0093029012556
median,0.0
mode,0.0
std,1777.886478735935
skew,5.011460271125367
kurt,35.76254979618883
count,17785532.0
min,0.0
P05,0.0
P25,0.0
P75,539.2014080287051
P95,3695.931934960412
max,30142.45408649189
TR,0.049941872478144855
